epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,5768.18,0.36689,0.27197,0.84509,0.9466,0.91723,0.94966,0.71269,0.80188,0.41542,1.01631,0.000438703,0.000438703,0.000438703
72,5839.16,0.35657,0.26312,0.8455,0.99248,0.91632,0.95415,0.73375,0.78513,0.41779,1.01867,0.000424556,0.000424556,0.000424556
73,5912.65,0.36382,0.26597,0.85014,0.93259,0.86326,0.94386,0.71801,0.83844,0.40897,1.05963,0.000410409,0.000410409,0.000410409
74,5987.7,0.36084,0.26762,0.84376,0.92675,0.84621,0.93521,0.72823,0.8022,0.47489,1.03474,0.000396262,0.000396262,0.000396262
75,6061.92,0.36326,0.26999,0.8511,0.94996,0.82152,0.86916,0.68769,0.8549,0.5328,1.07613,0.000382115,0.000382115,0.000382115
76,6135.22,0.35076,0.26816,0.84577,0.9929,0.80267,0.86917,0.67366,0.85096,0.52232,1.06236,0.000367967,0.000367967,0.000367967
77,6211.46,0.35673,0.25461,0.84364,0.93988,0.82196,0.87378,0.67521,0.81788,0.52507,1.01107,0.00035382,0.00035382,0.00035382
78,6286.62,0.35172,0.25473,0.8443,0.98741,0.78734,0.87206,0.6612,0.81779,0.48516,1.02887,0.000339673,0.000339673,0.000339673
79,6361.88,0.33766,0.24763,0.83297,0.966,0.82944,0.90648,0.67854,0.82177,0.47461,1.02095,0.000325526,0.000325526,0.000325526
80,6434.66,0.34417,0.2529,0.84141,0.9944,0.79403,0.92067,0.69494,0.82296,0.46813,1.02834,0.000311379,0.000311379,0.000311379
81,6512,0.33755,0.24855,0.8402,0.96541,0.84667,0.9242,0.69725,0.83678,0.42014,1.03189,0.000297232,0.000297232,0.000297232
82,6581.76,0.3352,0.2481,0.8374,0.99056,0.83,0.90292,0.68555,0.79885,0.4004,1.00848,0.000283085,0.000283085,0.000283085
83,6659.6,0.34126,0.24692,0.83789,0.95391,0.93,0.94905,0.71895,0.78945,0.3782,1.00265,0.000268938,0.000268938,0.000268938
84,6730.66,0.3345,0.24617,0.84014,0.98982,0.93,0.95403,0.73055,0.80995,0.36352,1.01496,0.000254791,0.000254791,0.000254791
85,6800.67,0.32995,0.24325,0.83841,0.98919,0.93,0.95413,0.7122,0.82842,0.37348,1.03952,0.000240644,0.000240644,0.000240644
86,6868.44,0.33064,0.2416,0.8366,0.93503,0.85894,0.94086,0.71977,0.87327,0.42328,1.07061,0.000226497,0.000226497,0.000226497
87,6940.72,0.32789,0.23929,0.84224,0.94347,0.83985,0.93146,0.72091,0.84992,0.41172,1.05604,0.000212349,0.000212349,0.000212349
88,7010.93,0.31436,0.23937,0.83506,0.94584,0.86076,0.9471,0.7275,0.80182,0.38595,1.0359,0.000198202,0.000198202,0.000198202
89,7082.43,0.31918,0.23787,0.8359,0.94079,0.93,0.9464,0.73874,0.82289,0.38549,1.03123,0.000184055,0.000184055,0.000184055
90,7160.03,0.31194,0.23337,0.83412,0.97143,0.82732,0.9283,0.71375,0.81128,0.40287,1.01475,0.000169908,0.000169908,0.000169908
91,7287.32,0.25159,0.19601,0.77825,0.92194,0.79,0.88037,0.69012,0.81285,0.46199,1.02761,0.000155761,0.000155761,0.000155761
92,7375.4,0.23673,0.18421,0.78029,0.9379,0.82562,0.90886,0.7138,0.80558,0.45283,1.02966,0.000141614,0.000141614,0.000141614
93,7457.82,0.22999,0.18446,0.77735,0.97226,0.78601,0.92387,0.70903,0.81529,0.46444,1.0392,0.000127467,0.000127467,0.000127467
94,7531.62,0.23014,0.18286,0.77496,0.97047,0.78667,0.92551,0.69665,0.84545,0.48005,1.05931,0.00011332,0.00011332,0.00011332
95,7608.21,0.22057,0.17531,0.77434,0.94501,0.83,0.93709,0.70351,0.82222,0.42886,1.03472,9.91726e-05,9.91726e-05,9.91726e-05
96,7685.14,0.21865,0.17522,0.78193,0.92676,0.84832,0.94245,0.71504,0.82167,0.41933,1.03494,8.50255e-05,8.50255e-05,8.50255e-05
97,7770.05,0.21792,0.1767,0.78962,0.91281,0.92884,0.94266,0.72575,0.7949,0.41353,1.01788,7.08784e-05,7.08784e-05,7.08784e-05
98,7848.89,0.21274,0.16861,0.77556,0.99678,0.7912,0.93353,0.72396,0.80913,0.4303,1.03568,5.67313e-05,5.67313e-05,5.67313e-05
99,7932.45,0.20989,0.16745,0.77663,0.90262,0.91209,0.9418,0.7458,0.78992,0.41833,1.01648,4.25842e-05,4.25842e-05,4.25842e-05
100,8018.64,0.21003,0.16511,0.77627,0.93151,0.91962,0.94451,0.74284,0.79585,0.42433,1.01726,2.84371e-05,2.84371e-05,2.84371e-05
