epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,506.112,0.32744,0.23747,0.84533,0.99597,0.83786,0.9241,0.68446,0.70464,0.47475,0.98303,0.000438703,0.000438703,0.000438703
72,513.162,0.31532,0.23246,0.84734,0.99299,0.86532,0.93592,0.68936,0.68156,0.44383,0.9795,0.000424556,0.000424556,0.000424556
73,520.265,0.3064,0.22477,0.84261,0.99712,0.86457,0.93335,0.66519,0.73986,0.48649,1.00781,0.000410409,0.000410409,0.000410409
74,527.315,0.318,0.23802,0.84723,0.98202,0.84,0.93539,0.66815,0.73543,0.50737,1.02121,0.000396262,0.000396262,0.000396262
75,534.475,0.31915,0.23473,0.8514,0.96328,0.88227,0.93465,0.68491,0.72596,0.40714,1.0018,0.000382115,0.000382115,0.000382115
76,541.541,0.30358,0.22388,0.84142,0.94644,0.88333,0.9243,0.68674,0.71151,0.4311,0.99246,0.000367967,0.000367967,0.000367967
77,548.643,0.30634,0.22869,0.84501,0.91718,0.87848,0.91362,0.69795,0.72307,0.44835,1.00222,0.00035382,0.00035382,0.00035382
78,555.74,0.29734,0.22228,0.83588,0.94557,0.88667,0.93082,0.66973,0.74717,0.42657,0.99544,0.000339673,0.000339673,0.000339673
79,562.881,0.30001,0.21873,0.84059,0.9631,0.89088,0.93251,0.67645,0.72445,0.42454,0.99422,0.000325526,0.000325526,0.000325526
80,570,0.30278,0.22193,0.84176,0.95169,0.90853,0.94399,0.68584,0.75825,0.44705,1.01693,0.000311379,0.000311379,0.000311379
81,577.091,0.29745,0.22031,0.8409,0.94888,0.90597,0.93531,0.68685,0.69907,0.47073,0.99139,0.000297232,0.000297232,0.000297232
82,584.174,0.30135,0.22561,0.84528,0.9518,0.887,0.92406,0.68245,0.69242,0.46727,1.00106,0.000283085,0.000283085,0.000283085
83,591.333,0.2884,0.21558,0.84112,0.96122,0.86182,0.92306,0.67296,0.71131,0.46898,0.99758,0.000268938,0.000268938,0.000268938
84,598.382,0.29555,0.2209,0.83519,0.94395,0.88667,0.9363,0.67494,0.72732,0.44173,1.00541,0.000254791,0.000254791,0.000254791
85,605.468,0.29185,0.21242,0.83933,0.95806,0.88653,0.94014,0.68154,0.71566,0.42894,1.004,0.000240644,0.000240644,0.000240644
86,612.551,0.28258,0.21461,0.8346,0.94722,0.90412,0.93763,0.68081,0.72012,0.43257,1.00173,0.000226497,0.000226497,0.000226497
87,619.662,0.27857,0.21599,0.83848,0.94529,0.89942,0.92737,0.67066,0.7137,0.43629,1.00442,0.000212349,0.000212349,0.000212349
88,626.73,0.27742,0.2073,0.83055,0.93257,0.89276,0.92399,0.68026,0.69227,0.42508,1.00506,0.000198202,0.000198202,0.000198202
89,633.99,0.28396,0.20994,0.83361,0.90581,0.89,0.91483,0.66617,0.72734,0.44919,1.0186,0.000184055,0.000184055,0.000184055
90,641.345,0.28315,0.20932,0.83593,0.91993,0.88667,0.9209,0.67736,0.70636,0.41957,0.99217,0.000169908,0.000169908,0.000169908
91,662.287,0.21259,0.16598,0.78109,0.93937,0.88884,0.92671,0.66301,0.6946,0.39427,0.97487,0.000155761,0.000155761,0.000155761
92,669.662,0.20589,0.16194,0.78035,0.94129,0.89,0.90995,0.6772,0.70535,0.42007,0.97412,0.000141614,0.000141614,0.000141614
93,677.179,0.20103,0.16041,0.78581,0.94332,0.89,0.90195,0.67781,0.69935,0.42205,0.97398,0.000127467,0.000127467,0.000127467
94,684.465,0.20067,0.15636,0.78192,0.94701,0.89,0.91448,0.66324,0.71682,0.41586,0.99475,0.00011332,0.00011332,0.00011332
95,691.832,0.19959,0.15712,0.77383,0.94524,0.89,0.91597,0.66994,0.69703,0.40976,0.98233,9.91726e-05,9.91726e-05,9.91726e-05
96,699.161,0.19464,0.15341,0.77662,0.9586,0.86667,0.91653,0.67401,0.71301,0.41446,1.01626,8.50255e-05,8.50255e-05,8.50255e-05
97,706.525,0.19027,0.15296,0.78148,0.96,0.86667,0.92888,0.67842,0.69608,0.40372,1.01698,7.08784e-05,7.08784e-05,7.08784e-05
98,713.873,0.19055,0.1514,0.78081,0.94399,0.88667,0.92227,0.671,0.71356,0.40798,1.01627,5.67313e-05,5.67313e-05,5.67313e-05
99,721.442,0.18128,0.14784,0.77397,0.94353,0.89,0.92144,0.67279,0.70328,0.41001,0.99796,4.25842e-05,4.25842e-05,4.25842e-05
100,728.952,0.17939,0.14436,0.77593,0.9464,0.89294,0.92462,0.67326,0.7086,0.40777,0.99841,2.84371e-05,2.84371e-05,2.84371e-05
